,Original Sentence,Lemmatized_text,Stemmed_text
1477,#Facebook vs. #Google+ : Which #SocialMedia Platform is the Best for You? | @customerthink http://t.co/QqkviaAn,"[['#Facebook', 'vs.', '#Google+', ':', 'Which', '#SocialMedia', 'Platform', 'is', 'the', 'Best', 'for', 'You?', '|', '@customerthink', 'http://t.co/QqkviaAn']]","[['#facebook', 'vs.', '#google+', ':', 'which', '#socialmedia', 'platform', 'is', 'the', 'best', 'for', 'you?', '|', '@customerthink', 'http://t.co/qqkviaan']]"
1478,"Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/9zUBrPE2 #tech #google","[['Android', '4.0', 'Ice', 'Cream', 'Sandwich', 'Official,', 'SDK', 'Now', 'Available', 'http://t.co/9zUBrPE2', '#tech', '#google']]","[['android', '4.0', 'ice', 'cream', 'sandwich', 'official,', 'sdk', 'now', 'avail', 'http://t.co/9zubrpe2', '#tech', '#googl']]"
1479,How #Google Ventures Chooses Which Startups Get Its $200 Million http://t.co/FCWXoUd8 via @mashbusiness @mashable,"[['How', '#Google', 'Ventures', 'Chooses', 'Which', 'Startups', 'Get', 'Its', '$200', 'Million', 'http://t.co/FCWXoUd8', 'via', '@mashbusiness', '@mashable']]","[['how', '#googl', 'ventur', 'choos', 'which', 'startup', 'get', 'it', '$200', 'million', 'http://t.co/fcwxoud8', 'via', '@mashbusi', '@mashabl']]"
1480,#goodtoknow #privacy #google http://t.co/Ye337YR6,"[['#goodtoknow', '#privacy', '#google', 'http://t.co/Ye337YR6']]","[['#goodtoknow', '#privaci', '#googl', 'http://t.co/ye337yr6']]"
1481,Samsung Galaxy Nexus: Android 4.0 Smartphone Unveiled : http://t.co/b5jmtr1L #android #google #mobile #news,"[['Samsung', 'Galaxy', 'Nexus:', 'Android', '4.0', 'Smartphone', 'Unveiled', ':', 'http://t.co/b5jmtr1L', '#android', '#google', '#mobile', '#news']]","[['samsung', 'galaxi', 'nexus:', 'android', '4.0', 'smartphon', 'unveil', ':', 'http://t.co/b5jmtr1l', '#android', '#googl', '#mobil', '#new']]"
1482,Samsung And Google Announce Galaxy Nexus http://t.co/I6r95xgK #samsung #galaxy #nexus #google #android #ICS #news #tech,"[['Samsung', 'And', 'Google', 'Announce', 'Galaxy', 'Nexus', 'http://t.co/I6r95xgK', '#samsung', '#galaxy', '#nexus', '#google', '#android', '#ICS', '#news', '#tech']]","[['samsung', 'and', 'googl', 'announc', 'galaxi', 'nexu', 'http://t.co/i6r95xgk', '#samsung', '#galaxi', '#nexu', '#googl', '#android', '#ic', '#new', '#tech']]"
1483,Newest version of my (and @latc214's) phone (and a new version of Android) announced today. http://t.co/7acjrKIN #nexus #google #samsung,"[['Newest', 'version', 'of', 'my', '(and', ""@latc214's)"", 'phone', '(and', 'a', 'new', 'version', 'of', 'Android)', 'announced', 'today.', 'http://t.co/7acjrKIN', '#nexus', '#google', '#samsung']]","[['newest', 'version', 'of', 'my', '(and', ""@latc214's)"", 'phone', '(and', 'a', 'new', 'version', 'of', 'android)', 'announc', 'today.', 'http://t.co/7acjrkin', '#nexu', '#googl', '#samsung']]"
1484,#Google's #Android 4.0 Development Plan: Make Android Prettier http://t.co/7X0OFPuq @paidcontent,"[[""#Google's"", '#Android', '4.0', 'Development', 'Plan:', 'Make', 'Android', 'Prettier', 'http://t.co/7X0OFPuq', '@paidcontent']]","[[""#google'"", '#android', '4.0', 'develop', 'plan:', 'make', 'android', 'prettier', 'http://t.co/7x0ofpuq', '@paidcont']]"
1485,#Google springs #IceCreamSandwich on Samsung #GalaxyNexus smartphone. Android tablets soon? http://t.co/yyU5q0I7 (TabTimes),"[['#Google', 'spring', '#IceCreamSandwich', 'on', 'Samsung', '#GalaxyNexus', 'smartphone.', 'Android', 'tablet', 'soon?', 'http://t.co/yyU5q0I7', '(TabTimes)']]","[['#googl', 'spring', '#icecreamsandwich', 'on', 'samsung', '#galaxynexu', 'smartphone.', 'android', 'tablet', 'soon?', 'http://t.co/yyu5q0i7', '(tabtimes)']]"
1486,It tells you where to find your next drink. RT @RoycinD: What the fuck is a Barometer doing in a phone? Eh? #ICS #google #galaxynexus,"[['It', 'tell', 'you', 'where', 'to', 'find', 'your', 'next', 'drink.', 'RT', '@RoycinD:', 'What', 'the', 'fuck', 'is', 'a', 'Barometer', 'doing', 'in', 'a', 'phone?', 'Eh?', '#ICS', '#google', '#galaxynexus']]","[['it', 'tell', 'you', 'where', 'to', 'find', 'your', 'next', 'drink.', 'rt', '@roycind:', 'what', 'the', 'fuck', 'is', 'a', 'baromet', 'do', 'in', 'a', 'phone?', 'eh?', '#ic', '#googl', '#galaxynexu']]"
1487,"Good To Read: Google steps up its privacy game, launches Good To Know (ZDNet - Oct.18) #google http://t.co/qKthMjwo","[['Good', 'To', 'Read:', 'Google', 'step', 'up', 'it', 'privacy', 'game,', 'launch', 'Good', 'To', 'Know', '(ZDNet', '-', 'Oct.18)', '#google', 'http://t.co/qKthMjwo']]","[['good', 'to', 'read:', 'googl', 'step', 'up', 'it', 'privaci', 'game,', 'launch', 'good', 'to', 'know', '(zdnet', '-', 'oct.18)', '#googl', 'http://t.co/qkthmjwo']]"
1488,"Thank you, Internet, for allowing me to be Bunny Watson for my friends. #google #imdb #allmusic","[['Thank', 'you,', 'Internet,', 'for', 'allowing', 'me', 'to', 'be', 'Bunny', 'Watson', 'for', 'my', 'friends.', '#google', '#imdb', '#allmusic']]","[['thank', 'you,', 'internet,', 'for', 'allow', 'me', 'to', 'be', 'bunni', 'watson', 'for', 'my', 'friends.', '#googl', '#imdb', '#allmus']]"
1489,#Google weiterhin auf der Erfolgsspur http://t.co/lf3RkTcJ,"[['#Google', 'weiterhin', 'auf', 'der', 'Erfolgsspur', 'http://t.co/lf3RkTcJ']]","[['#googl', 'weiterhin', 'auf', 'der', 'erfolgsspur', 'http://t.co/lf3rktcj']]"
1490,Well we should knw that this isnt the app from #google unlike #Apple.,"[['Well', 'we', 'should', 'knw', 'that', 'this', 'isnt', 'the', 'app', 'from', '#google', 'unlike', '#Apple.']]","[['well', 'we', 'should', 'knw', 'that', 'thi', 'isnt', 'the', 'app', 'from', '#googl', 'unlik', '#apple.']]"
1491,RT @BatzayaB: #Google #Android Ice Cream Sandwich 4.0 (photos) http://t.co/XlJBYgIS,"[['RT', '@BatzayaB:', '#Google', '#Android', 'Ice', 'Cream', 'Sandwich', '4.0', '(photos)', 'http://t.co/XlJBYgIS']]","[['rt', '@batzayab:', '#googl', '#android', 'ice', 'cream', 'sandwich', '4.0', '(photos)', 'http://t.co/xljbygi']]"
1492,#Google #Android Ice Cream Sandwich 4.0 (photos) http://t.co/iK3Iq8KR,"[['#Google', '#Android', 'Ice', 'Cream', 'Sandwich', '4.0', '(photos)', 'http://t.co/iK3Iq8KR']]","[['#googl', '#android', 'ice', 'cream', 'sandwich', '4.0', '(photos)', 'http://t.co/ik3iq8kr']]"
1493,"#Google #Galaxy #Nexus, Miam !

http://t.co/8UpG3BOg","[['#Google', '#Galaxy', '#Nexus,', 'Miam', '!', 'http://t.co/8UpG3BOg']]","[['#googl', '#galaxi', '#nexus,', 'miam', '!', 'http://t.co/8upg3bog']]"
1494,On Google+ then go here http://t.co/VS0UJozD #GPlus #Googleplus #Google #teamfollowback #socialnetwork,"[['On', 'Google+', 'then', 'go', 'here', 'http://t.co/VS0UJozD', '#GPlus', '#Googleplus', '#Google', '#teamfollowback', '#socialnetwork']]","[['on', 'google+', 'then', 'go', 'here', 'http://t.co/vs0ujozd', '#gplu', '#googleplu', '#googl', '#teamfollowback', '#socialnetwork']]"
1495,#Google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/D7ntPaIt,"[['#Google', 'Unwrapping', 'Ice', 'Cream', 'Sandwich', 'on', 'the', 'Galaxy', 'Nexus', 'http://t.co/D7ntPaIt']]","[['#googl', 'unwrap', 'ice', 'cream', 'sandwich', 'on', 'the', 'galaxi', 'nexu', 'http://t.co/d7ntpait']]"
1496,Google Galaxy Nexus http://t.co/vWpuA2gt #google #galaxynexus #android #ICS,"[['Google', 'Galaxy', 'Nexus', 'http://t.co/vWpuA2gt', '#google', '#galaxynexus', '#android', '#ICS']]","[['googl', 'galaxi', 'nexu', 'http://t.co/vwpua2gt', '#googl', '#galaxynexu', '#android', '#ic']]"
1497,Some people should not post replies in #Google+ threads. Their posts only continue to weaken their creditbility.,"[['Some', 'people', 'should', 'not', 'post', 'reply', 'in', '#Google+', 'threads.', 'Their', 'post', 'only', 'continue', 'to', 'weaken', 'their', 'creditbility.']]","[['some', 'peopl', 'should', 'not', 'post', 'repli', 'in', '#google+', 'threads.', 'their', 'post', 'onli', 'continu', 'to', 'weaken', 'their', 'creditbility.']]"
1498,#Android #Google Android 4.0 (Ice Cream Sandwich) SDK and ADT 14 Released http://t.co/wG9xoNkg #DhilipSiva,"[['#Android', '#Google', 'Android', '4.0', '(Ice', 'Cream', 'Sandwich)', 'SDK', 'and', 'ADT', '14', 'Released', 'http://t.co/wG9xoNkg', '#DhilipSiva']]","[['#android', '#googl', 'android', '4.0', '(ice', 'cream', 'sandwich)', 'sdk', 'and', 'adt', '14', 'releas', 'http://t.co/wg9xonkg', '#dhilipsiva']]"
1499,"#Android #Google Official Galaxy Nexus Site Goes Live, Highlights Ice Cream Sandwich And Galaxy Nexus... http://t.co/4ijvupvq #DhilipSiva","[['#Android', '#Google', 'Official', 'Galaxy', 'Nexus', 'Site', 'Goes', 'Live,', 'Highlights', 'Ice', 'Cream', 'Sandwich', 'And', 'Galaxy', 'Nexus...', 'http://t.co/4ijvupvq', '#DhilipSiva']]","[['#android', '#googl', 'offici', 'galaxi', 'nexu', 'site', 'goe', 'live,', 'highlight', 'ice', 'cream', 'sandwich', 'and', 'galaxi', 'nexus...', 'http://t.co/4ijvupvq', '#dhilipsiva']]"
1500,Reading: Android 4.0 'Ice Cream Sandwich' Features Announced By Google (HuffPost- Oct.18) #google http://t.co/wmqNPcLV,"[['Reading:', 'Android', '4.0', ""'Ice"", 'Cream', ""Sandwich'"", 'Features', 'Announced', 'By', 'Google', '(HuffPost-', 'Oct.18)', '#google', 'http://t.co/wmqNPcLV']]","[['reading:', 'android', '4.0', ""'ice"", 'cream', ""sandwich'"", 'featur', 'announc', 'by', 'googl', '(huffpost-', 'oct.18)', '#googl', 'http://t.co/wmqnpclv']]"
1501,Galaxy Nexus #Android ICS barometer will undoubtedly be used to add 3D to #Google Maps.,"[['Galaxy', 'Nexus', '#Android', 'ICS', 'barometer', 'will', 'undoubtedly', 'be', 'used', 'to', 'add', '3D', 'to', '#Google', 'Maps.']]","[['galaxi', 'nexu', '#android', 'ic', 'baromet', 'will', 'undoubtedli', 'be', 'use', 'to', 'add', '3d', 'to', '#googl', 'maps.']]"
1502,#Google+,[['#Google+']],[['#google+']]
1503,@dwtalker that's some tough competition right there http://t.co/XP9LhjpR #TechWar #Google #Facebook #Apple #Amazon,"[['@dwtalker', ""that's"", 'some', 'tough', 'competition', 'right', 'there', 'http://t.co/XP9LhjpR', '#TechWar', '#Google', '#Facebook', '#Apple', '#Amazon']]","[['@dwtalker', ""that'"", 'some', 'tough', 'competit', 'right', 'there', 'http://t.co/xp9lhjpr', '#techwar', '#googl', '#facebook', '#appl', '#amazon']]"
1504,#Android #Google Calling all speed demons - Galaxy Nexus! http://t.co/kma7ZnAf #DhilipSiva,"[['#Android', '#Google', 'Calling', 'all', 'speed', 'demon', '-', 'Galaxy', 'Nexus!', 'http://t.co/kma7ZnAf', '#DhilipSiva']]","[['#android', '#googl', 'call', 'all', 'speed', 'demon', '-', 'galaxi', 'nexus!', 'http://t.co/kma7znaf', '#dhilipsiva']]"
1505,#Android #Google Android Beam makes NFC for more than paying for things http://t.co/dxrbxjkB #DhilipSiva,"[['#Android', '#Google', 'Android', 'Beam', 'make', 'NFC', 'for', 'more', 'than', 'paying', 'for', 'thing', 'http://t.co/dxrbxjkB', '#DhilipSiva']]","[['#android', '#googl', 'android', 'beam', 'make', 'nfc', 'for', 'more', 'than', 'pay', 'for', 'thing', 'http://t.co/dxrbxjkb', '#dhilipsiva']]"
1506,Calling all speed demons - Galaxy Nexus! http://t.co/7OyVuqdq  #android #google,"[['Calling', 'all', 'speed', 'demon', '-', 'Galaxy', 'Nexus!', 'http://t.co/7OyVuqdq', '#android', '#google']]","[['call', 'all', 'speed', 'demon', '-', 'galaxi', 'nexus!', 'http://t.co/7oyvuqdq', '#android', '#googl']]"
1507,Android Beam makes NFC for more than paying for things http://t.co/3wKMrcTL  #android #google,"[['Android', 'Beam', 'make', 'NFC', 'for', 'more', 'than', 'paying', 'for', 'thing', 'http://t.co/3wKMrcTL', '#android', '#google']]","[['android', 'beam', 'make', 'nfc', 'for', 'more', 'than', 'pay', 'for', 'thing', 'http://t.co/3wkmrctl', '#android', '#googl']]"
1508,"#Google Docs presentations get real-time collaboration, transition effects and more #SocialMedia #SMM http://t.co/ekdJXo5h","[['#Google', 'Docs', 'presentation', 'get', 'real-time', 'collaboration,', 'transition', 'effect', 'and', 'more', '#SocialMedia', '#SMM', 'http://t.co/ekdJXo5h']]","[['#googl', 'doc', 'present', 'get', 'real-tim', 'collaboration,', 'transit', 'effect', 'and', 'more', '#socialmedia', '#smm', 'http://t.co/ekdjxo5h']]"
1509,Yeni Galaxy Nexus - http://t.co/QZcbA4Bx #google #galaxynexus,"[['Yeni', 'Galaxy', 'Nexus', '-', 'http://t.co/QZcbA4Bx', '#google', '#galaxynexus']]","[['yeni', 'galaxi', 'nexu', '-', 'http://t.co/qzcba4bx', '#googl', '#galaxynexu']]"
1510,www.google.com/googlenexus #google #android #icecreamsandwich #googlenexus,"[['www.google.com/googlenexus', '#google', '#android', '#icecreamsandwich', '#googlenexus']]","[['www.google.com/googlenexu', '#googl', '#android', '#icecreamsandwich', '#googlenexu']]"
1511,"#Google, #Samsung unveil Ice Cream Sandwich powered Galaxy Nexus.. #Android4.0","[['#Google,', '#Samsung', 'unveil', 'Ice', 'Cream', 'Sandwich', 'powered', 'Galaxy', 'Nexus..', '#Android4.0']]","[['#google,', '#samsung', 'unveil', 'ice', 'cream', 'sandwich', 'power', 'galaxi', 'nexus..', '#android4.0']]"
1512,I'm thinking seriously to make my own page in #wikipedia just to find myself in #google.,"[[""I'm"", 'thinking', 'seriously', 'to', 'make', 'my', 'own', 'page', 'in', '#wikipedia', 'just', 'to', 'find', 'myself', 'in', '#google.']]","[[""i'm"", 'think', 'serious', 'to', 'make', 'my', 'own', 'page', 'in', '#wikipedia', 'just', 'to', 'find', 'myself', 'in', '#google.']]"
1513,#Google is introducing #GalaxyNexus. You can unlock you phone by smile. Other then that....get an iPhone.,"[['#Google', 'is', 'introducing', '#GalaxyNexus.', 'You', 'can', 'unlock', 'you', 'phone', 'by', 'smile.', 'Other', 'then', 'that....get', 'an', 'iPhone.']]","[['#googl', 'is', 'introduc', '#galaxynexus.', 'you', 'can', 'unlock', 'you', 'phone', 'by', 'smile.', 'other', 'then', 'that....get', 'an', 'iphone.']]"
1514,Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/9IvTJkit #Google,"[['Unwrapping', 'Ice', 'Cream', 'Sandwich', 'on', 'the', 'Galaxy', 'Nexus', 'http://t.co/9IvTJkit', '#Google']]","[['unwrap', 'ice', 'cream', 'sandwich', 'on', 'the', 'galaxi', 'nexu', 'http://t.co/9ivtjkit', '#googl']]"
1515,Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/QoXd3I0s #google,"[['Unwrapping', 'Ice', 'Cream', 'Sandwich', 'on', 'the', 'Galaxy', 'Nexus', 'http://t.co/QoXd3I0s', '#google']]","[['unwrap', 'ice', 'cream', 'sandwich', 'on', 'the', 'galaxi', 'nexu', 'http://t.co/qoxd3i0', '#googl']]"
1516,"Update : Google Officially calls Android Ice Cream Sandwich, Shouts Android 4.0 http://t.co/zzRuwrSk  #google #ics #android4","[['Update', ':', 'Google', 'Officially', 'call', 'Android', 'Ice', 'Cream', 'Sandwich,', 'Shouts', 'Android', '4.0', 'http://t.co/zzRuwrSk', '#google', '#ics', '#android4']]","[['updat', ':', 'googl', 'offici', 'call', 'android', 'ice', 'cream', 'sandwich,', 'shout', 'android', '4.0', 'http://t.co/zzruwrsk', '#googl', '#ic', '#android4']]"
1517,116 new #jobs posting for #google http://t.co/XfG6l29D  #jobely,"[['116', 'new', '#jobs', 'posting', 'for', '#google', 'http://t.co/XfG6l29D', '#jobely']]","[['116', 'new', '#job', 'post', 'for', '#googl', 'http://t.co/xfg6l29d', '#jobe']]"
1518,Is Google Analytics Reverse-Engineering Facebook?: http://t.co/mJHRoa7L #google #facebook #media #digitalstrategy,"[['Is', 'Google', 'Analytics', 'Reverse-Engineering', 'Facebook?:', 'http://t.co/mJHRoa7L', '#google', '#facebook', '#media', '#digitalstrategy']]","[['is', 'googl', 'analyt', 'reverse-engin', 'facebook?:', 'http://t.co/mjhroa7l', '#googl', '#facebook', '#media', '#digitalstrategi']]"
1519,who the hell is #ambercole?? i dont feel like i care enough to #google this bitch so ill ask you guys!,"[['who', 'the', 'hell', 'is', '#ambercole??', 'i', 'dont', 'feel', 'like', 'i', 'care', 'enough', 'to', '#google', 'this', 'bitch', 'so', 'ill', 'ask', 'you', 'guys!']]","[['who', 'the', 'hell', 'is', '#ambercole??', 'i', 'dont', 'feel', 'like', 'i', 'care', 'enough', 'to', '#googl', 'thi', 'bitch', 'so', 'ill', 'ask', 'you', 'guys!']]"
1520,Posting on #twitter about #google+ suggesting I add Tom from #myspace I think the universe just exploded. #justsayin,"[['Posting', 'on', '#twitter', 'about', '#google+', 'suggesting', 'I', 'add', 'Tom', 'from', '#myspace', 'I', 'think', 'the', 'universe', 'just', 'exploded.', '#justsayin']]","[['post', 'on', '#twitter', 'about', '#google+', 'suggest', 'i', 'add', 'tom', 'from', '#myspac', 'i', 'think', 'the', 'univers', 'just', 'exploded.', '#justsayin']]"
1521,#Pearson and #Google take advantage of the profound lack of LMS PD with their new offering http://t.co/4RsRDU4G Also do not do reporting,"[['#Pearson', 'and', '#Google', 'take', 'advantage', 'of', 'the', 'profound', 'lack', 'of', 'LMS', 'PD', 'with', 'their', 'new', 'offering', 'http://t.co/4RsRDU4G', 'Also', 'do', 'not', 'do', 'reporting']]","[['#pearson', 'and', '#googl', 'take', 'advantag', 'of', 'the', 'profound', 'lack', 'of', 'lm', 'pd', 'with', 'their', 'new', 'offer', 'http://t.co/4rsrdu4g', 'also', 'do', 'not', 'do', 'report']]"
1522,Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/qukDb5lb #google #mobile,"[['Unwrapping', 'Ice', 'Cream', 'Sandwich', 'on', 'the', 'Galaxy', 'Nexus', 'http://t.co/qukDb5lb', '#google', '#mobile']]","[['unwrap', 'ice', 'cream', 'sandwich', 'on', 'the', 'galaxi', 'nexu', 'http://t.co/qukdb5lb', '#googl', '#mobil']]"
1523,#Google #Android #ICS #IceCreamSandwich,"[['#Google', '#Android', '#ICS', '#IceCreamSandwich']]","[['#googl', '#android', '#ic', '#icecreamsandwich']]"
1524,http://t.co/pUvXwjjc How do #CMM & #BBC get #massive #hits? Is #Google @ work? blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy,"[['http://t.co/pUvXwjjc', 'How', 'do', '#CMM', '&', '#BBC', 'get', '#massive', '#hits?', 'Is', '#Google', '@', 'work?', 'blogspot', 'http://t.co/KPdXWPEB', 'wp', 'http://t.co/31g0geqy']]","[['http://t.co/puvxwjjc', 'how', 'do', '#cmm', '&', '#bbc', 'get', '#massiv', '#hits?', 'is', '#googl', '@', 'work?', 'blogspot', 'http://t.co/kpdxwpeb', 'wp', 'http://t.co/31g0geqi']]"
1525,"Google Reveals the Details of Android OS 4.0, Samsung Galaxy Nexus http://t.co/KyxuNP8I #google #android #samsung","[['Google', 'Reveals', 'the', 'Details', 'of', 'Android', 'OS', '4.0,', 'Samsung', 'Galaxy', 'Nexus', 'http://t.co/KyxuNP8I', '#google', '#android', '#samsung']]","[['googl', 'reveal', 'the', 'detail', 'of', 'android', 'os', '4.0,', 'samsung', 'galaxi', 'nexu', 'http://t.co/kyxunp8i', '#googl', '#android', '#samsung']]"
1526,#google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawadosa #android,"[['#google', 'must', 'b', 'having', 'sum', 'underlying', 'reasoning', '4', 'naming', 'product', 'after', 'eatable', '#eclair', '#gingerbread', '#icecream', '#rawadosa', '#android']]","[['#googl', 'must', 'b', 'have', 'sum', 'underli', 'reason', '4', 'name', 'product', 'after', 'eatabl', '#eclair', '#gingerbread', '#icecream', '#rawadosa', '#android']]"
1527,Installing the Ice Cream Sandwich SDK #android #google,"[['Installing', 'the', 'Ice', 'Cream', 'Sandwich', 'SDK', '#android', '#google']]","[['instal', 'the', 'ice', 'cream', 'sandwich', 'sdk', '#android', '#googl']]"
1528,nothing like saying 'screw you' to a bad real estate company on 7 different social pages! #google #citysearch #yellowpages #yelp #yahoo ...,"[['nothing', 'like', 'saying', ""'screw"", ""you'"", 'to', 'a', 'bad', 'real', 'estate', 'company', 'on', '7', 'different', 'social', 'pages!', '#google', '#citysearch', '#yellowpages', '#yelp', '#yahoo', '...']]","[['noth', 'like', 'say', ""'screw"", ""you'"", 'to', 'a', 'bad', 'real', 'estat', 'compani', 'on', '7', 'differ', 'social', 'pages!', '#googl', '#citysearch', '#yellowpag', '#yelp', '#yahoo', '...']]"
1529,Cool Infographic: Perks working for the big techs like #Google & #Facebook | http://t.co/lNEgf7Kn,"[['Cool', 'Infographic:', 'Perks', 'working', 'for', 'the', 'big', 'tech', 'like', '#Google', '&', '#Facebook', '|', 'http://t.co/lNEgf7Kn']]","[['cool', 'infographic:', 'perk', 'work', 'for', 'the', 'big', 'tech', 'like', '#googl', '&', '#facebook', '|', 'http://t.co/lnegf7kn']]"
